"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"yAj","78","37","41","47.44%","6.08","5.51","10.67","417.81","493.56"
"Julz","78","37","41","47.44%","5.08","5.97","11.51","444.62","484.31"
"Benhur","78","37","41","47.44%","7.38","4.94","9.08","591.65","601.74"
"JessieVash","78","37","41","47.44%","2.29","5.38","12.82","244.51","322.26"
"rApy-","27","15","12","55.56%","6.37","4.93","13.11","469.15","555.81"
"Rr?","22","11","11","50.00%","2.91","5.36","11.14","299.27","348.59"
"Eyyou","14","6","8","42.86%","2.36","7.29","10.14","303.07","377.29"
"Jeyo","11","3","8","27.27%","5.27","5.00","7.91","478.45","486.73"
"Joshua #5593","4","2","2","50.00%","3.25","6.00","11.25","295.75","359.75"
