"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"STAN KING","30","20","10","66.67%","2.80","5.67","13.17","248.80","318.33"
"Yawar","30","20","10","66.67%","7.93","2.90","11.63","504.90","546.37"
"CCnC","30","20","10","66.67%","9.97","4.17","10.17","566.27","594.70"
"FLeee","30","20","10","66.67%","3.03","4.60","16.20","293.93","377.93"
"Sneyking","29","19","10","65.52%","4.83","4.86","15.28","426.66","510.24"
"monk","1","1","0","100.00%","9.00","8.00","19.00","378.00","502.00"
