"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"MyStory","12","5","7","41.67%","6.83","4.42","8.42","503.75","505.17"
"Unknown","12","5","7","41.67%","1.33","4.33","11.25","215.33","268.08"
"sl4d1n-","12","5","7","41.67%","3.08","4.83","12.42","275.08","358.42"
"nash gold jr","12","5","7","41.67%","8.42","3.17","6.50","567.67","601.58"
"Akashi-Seijuro","12","5","7","41.67%","3.58","5.00","12.33","326.83","367.50"
