"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"4dr","104","58","46","55.77%","8.04","4.17","9.31","543.02","586.64"
"LESLÃO","80","46","34","57.50%","4.76","4.55","13.04","434.84","497.86"
"FuckinEh","80","46","34","57.50%","7.90","3.89","9.66","568.61","568.84"
"Thiolicor","80","46","34","57.50%","3.36","6.84","15.41","269.60","355.24"
"Bardo","80","46","34","57.50%","2.50","5.35","12.51","256.14","332.94"
"hFn","24","12","12","50.00%","8.46","3.29","7.71","602.96","608.04"
"c4t","24","12","12","50.00%","1.46","7.08","10.67","234.46","268.62"
"tavo","24","12","12","50.00%","4.08","5.25","11.88","379.75","435.79"
"Kingrd","24","12","12","50.00%","3.33","5.12","13.12","302.67","381.92"
