"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"KaiSeR","21","14","7","66.67%","9.00","4.43","12.86","537.38","584.95"
"33","21","14","7","66.67%","5.71","4.67","15.48","392.95","439.05"
"Swiftending","21","14","7","66.67%","8.76","3.57","10.43","514.05","537.14"
"MiLAN","21","14","7","66.67%","3.38","6.57","16.10","275.29","351.76"
"j4","21","14","7","66.67%","2.71","5.67","16.38","259.19","359.57"
