"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
".JPPcc","11","3","8","27.27%","3.00","4.91","12.55","272.36","335.45"
"pro","11","3","8","27.27%","6.82","4.91","9.36","507.09","542.00"
"Jhontano","11","3","8","27.27%","5.91","3.27","7.09","450.27","496.91"
"Unfortunate","8","1","7","12.50%","2.12","6.38","8.38","345.50","405.75"
"Shikafu","8","1","7","12.50%","2.88","6.75","9.88","215.12","247.62"
"Xyo","3","2","1","66.67%","5.33","4.67","9.33","418.00","443.67"
"R_ed","3","2","1","66.67%","2.00","5.33","11.67","300.00","332.33"
