"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"NoiA","23","11","12","47.83%","3.35","6.48","17.96","250.13","335.48"
"Ace","23","11","12","47.83%","8.39","4.43","11.65","538.96","617.13"
"Ryze","23","11","12","47.83%","3.17","6.78","16.17","254.78","322.04"
"747","23","11","12","47.83%","10.83","5.04","11.00","579.48","605.57"
"HeStEJoE-RoTTeN","23","11","12","47.83%","4.13","6.22","15.39","350.57","406.83"
