"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"Five","18","7","11","38.89%","7.61","4.06","6.50","530.78","538.78"
"etakaka","18","7","11","38.89%","4.72","3.78","10.06","411.50","464.72"
"SlashStrike","18","7","11","38.89%","4.44","5.22","10.00","438.28","449.72"
"DancingDragon","18","7","11","38.89%","2.28","6.28","10.22","264.78","286.67"
"Steffstyle","9","4","5","44.44%","2.56","6.11","14.78","274.33","315.22"
"eskillz","9","3","6","33.33%","2.11","6.22","10.44","228.11","283.89"
