"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"KaiSeR","80","37","43","46.25%","8.10","4.10","9.82","542.75","570.02"
"33","80","37","43","46.25%","7.75","4.19","10.16","479.32","533.16"
"MiLAN","80","37","43","46.25%","3.34","7.04","13.62","271.49","340.62"
"j4","80","37","43","46.25%","2.64","5.75","13.15","263.96","335.66"
"SexyBamboe","64","36","28","56.25%","4.97","5.73","12.89","414.56","457.03"
"Swiftending","16","1","15","6.25%","3.31","5.69","6.62","398.19","416.25"
