"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"davit","7","0","7","0.00%","1.43","7.29","8.00","292.71","365.86"
"delusionalTrash","7","0","7","0.00%","6.00","4.71","6.29","440.29","509.86"
"love","7","0","7","0.00%","2.71","7.71","9.00","225.43","260.43"
"XemistrY","7","0","7","0.00%","5.14","5.14","7.14","456.43","519.86"
"rizz","7","0","7","0.00%","3.00","7.43","9.00","320.14","387.14"
