"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"J E I M A R I","16","8","8","50.00%","7.56","3.75","7.19","582.62","520.75"
"Sword","8","4","4","50.00%","5.38","5.38","13.38","366.12","444.38"
"??????????","8","4","4","50.00%","2.38","5.50","12.25","260.25","339.25"
"Matthew","8","4","4","50.00%","2.50","5.50","14.38","294.50","320.50"
"DoomSDay","8","4","4","50.00%","1.88","4.50","13.62","241.75","307.88"
"Splash","8","4","4","50.00%","6.88","3.62","9.75","531.75","425.75"
"@_@","8","4","4","50.00%","3.62","5.38","9.62","374.12","365.62"
"Unknown","8","4","4","50.00%","6.00","5.50","9.12","482.12","511.38"
"J♥","8","4","4","50.00%","1.62","4.62","10.00","262.25","280.25"
