"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"Bignum","44","16","28","36.36%","3.20","5.95","11.25","251.73","342.34"
"twitch.tv/daxak","44","16","28","36.36%","5.27","4.14","8.14","495.02","524.80"
"ALWAYSWANNAFLY","44","16","28","36.36%","1.95","6.98","10.84","230.89","269.48"
"Qooman","44","16","28","36.36%","6.39","4.48","7.16","561.84","615.32"
"chshrct","44","16","28","36.36%","3.55","4.68","9.50","397.39","479.11"
