"Player","Total Games","Wins","Losses","Winrate","Kills","Deaths","Assists","GPM","XPM"
"EGM","9","2","7","22.22%","2.44","6.56","12.33","245.67","346.22"
"syndereN","9","2","7","22.22%","2.89","5.44","11.56","323.56","394.44"
"BabyKnight","9","2","7","22.22%","7.89","5.00","7.89","494.89","574.22"
"Xcalibur","9","2","7","22.22%","5.89","4.00","8.44","498.00","492.78"
"Akke","9","2","7","22.22%","2.89","4.67","11.44","222.44","280.56"
